-8.29421, -13.4711, 17.9325
-8.80274, -14.1866, 18.586
-9.33368, -14.8872, 19.3573
-9.88389, -15.5567, 20.2529
-10.449, -16.1758, 21.2778
-11.0233, -16.7219, 22.4338
-11.5994, -17.1695, 23.7186
-12.168, -17.491, 25.125
-12.7182, -17.6574, 26.6388
-13.2371, -17.6403, 28.2387
-13.71, -17.4141, 29.8946
-14.1207, -16.9583, 31.5684
-14.4525, -16.2607, 33.2138
-14.6883, -15.3204, 34.7789
-14.8124, -14.1495, 36.209
-14.8108, -12.7747, 37.4506
-14.6736, -11.2367, 38.4564
-14.3953, -9.58797, 39.1899
-13.9761, -7.88852, 39.6296
-13.4223, -6.20054, 39.7714
-12.7463, -4.58266, 39.6281
-11.9656, -3.08463, 39.2281
-11.1019, -1.74365, 38.6108
-10.1791, -0.582523, 37.822
-9.22174, 0.390071, 36.9085
-8.25335, 1.17771, 35.9144
-7.29511, 1.79334, 34.8775
-6.36495, 2.2561, 33.8283
-5.47707, 2.58836, 32.7895
-4.64193, 2.81324, 31.7767
-3.86639, 2.95296, 30.7996
-3.1542, 3.02767, 29.8632
-2.50643, 3.05497, 28.9693
-1.92207, 3.04968, 28.1173
-1.39854, 3.024, 27.3054
-0.932095, 2.9877, 26.5311
-0.518265, 2.94848, 25.7916
-0.152145, 2.91227, 25.0841
0.171353, 2.88355, 24.4062
0.457317, 2.86567, 23.7556
0.710698, 2.86105, 23.1304
0.93622, 2.87145, 22.529
1.13832, 2.89809, 21.9502
1.32113, 2.94187, 21.3928
1.48843, 3.0034, 20.856
1.6437, 3.08319, 20.3395
1.7901, 3.18165, 19.8426
1.93051, 3.2992, 19.3653
2.06753, 3.43628, 18.9075
2.20357, 3.59342, 18.4693
2.34079, 3.77123, 18.051
2.48122, 3.97045, 17.6531
2.62673, 4.19192, 17.2762
2.77907, 4.43662, 16.921
2.93992, 4.70568, 16.5887
3.11089, 5.00032, 16.2805
3.29353, 5.32189, 15.9981
3.48938, 5.67181, 15.7431
3.69996, 6.05158, 15.518
3.92679, 6.46273, 15.3252
4.17138, 6.90675, 15.1679
4.43525, 7.38505, 15.0497
4.71992, 7.89888, 14.9747
5.02688, 8.44921, 14.9478
5.35761, 9.03661, 14.9744
5.71349, 9.66108, 15.0607
6.09581, 10.3218, 15.2138
6.50569, 11.0171, 15.4415
6.944, 11.7438, 15.7524
7.41129, 12.4972, 16.1558
7.90762, 13.2704, 16.6617
8.43248, 14.0544, 17.2803
8.98458, 14.8369, 18.0216
9.56163, 15.6024, 18.8953
10.1602, 16.3319, 19.9095
10.7753, 17.0022, 21.07
11.4003, 17.5862, 22.3791
12.0266, 18.0535, 23.8341
12.6434, 18.3706, 25.4255
13.2378, 18.5029, 27.1359
13.7942, 18.4169, 28.9383
14.2954, 18.0827, 30.7952
